Madlener Emanuel,Kirchdorf 136 None Damüls 6884 Austria,,+4369912109630,info@mani-sport.at,
Franz Wilhelmer Sport u. Preis GmbH,Bahnhofstrasse 1 None Bartholomäberg 6781 Austria,www.wilhelmer.at,+43555620199,preis@wilhelmer.at,
Sport BROGER,Tempel 305 None Mellau 6881 Austria,,+4355182240,sport.broger@a1.net,
Zweirad Martin,Hauptstr. 3 None Dogern 79804 Germany,www.zweirad-martin.de,+497751910266,zweirad.martin@t-online.de,
Louis-Sport & Mode AG,Val Sporzstrasse 9 None Lenzerheide 7078 Switzerland,www.louissport.ch,+41813843573,info@louissport.ch,
Tempo-Sport AG,Aarauerstrasse 101 None Erlinsbach 5015 Switzerland,www.goodsport.ch,+41628441533,fabian.scheidegger@tempo-sport.ch,
Bike Shop Willisau,Ettiswilerstrasse 7 None Willisau 6130 Switzerland,,+41419700220,bswillisau@bluewin.ch,
Schatz Sport AG,Poststrasse None Arosa 7050 Switzerland,www.arosaschatzsport.ch,+41813771814,mail@arosaschatzsport.ch,
Reischmann GmbH & Co.KGaA,Steinbeißstr. 9 None Ravensburg 88214 Germany,,+49751361470,Julian.Herrmann@reischmann.biz,
Weishaupt Cycles,Brittnauerstr. 16 None Zofingen 4800 Switzerland,www.weishaupt-cycles.ch,+41627525454,office@weishaupt-cycles.ch,
Zweiradhaus Amann,Goldgasse 4-6 None Ravensburg 88212 Germany,www.fahrrad-amann.de,+4975125341,zweirad-amann@t-online.de,
Bieri Bike-Sport,Unterdorf 10 None Schüpfheim 6170 Switzerland,www.bikesportbieri.ch,+41414850240,info@bikesportbieri.ch,
Squadra Mondo Retail AG,Luzernerstrasse 38 None Oftringen 4665 Switzerland,www.sqm-retail.ch,+41627977292,oftringen@sqm-retail.ch,
SPORT GOTTHARD e.U.,Platz 366 None Hittisau 6952 Austria,www.sport-gotthard.com,+4355132260,info@sport-gotthard.at,
Radsport Greiner,Blumenstr. 18 None Lindenberg 88161 Germany,www.radsport-greiner.de,+4983815344,greiner.bike@t-online.de,
2Rad-Center,Dorfstrasse 6 None Innertkirchen 3862 Switzerland,,+41339715151,info@2rad-center.ch,
Splügen Sport AG,Hauptstrasse None Splügen 7435 Switzerland,www.spluegensport.ch,+41816641919,spluegen@spluegensport.ch,
Bardill Sport AG,Landstrasse 185 None Klosters 7250 Switzerland,www.bardill-sport.ch,+418142210400814225500,klosters@bardill-sport.ch,
Metz Beat,Talstrasse 28 None Davos-Platz 7270 Switzerland,www.metzdavos.ch,+41814135132,metz.davos@bluewin.ch,
Zweirad Kipper GmbH,Am Waltersbühl 15 None Wangen 88239 Germany,www.zweiradhaus-kipper.de,+49752297930,info@zweiradhaus-kipper.de,
Sport Harry´s,Silvrettastr. 7 None St.Gallenkirch 6791 Austria,www.sportharry.at,+4355576644,info@sportharry.at,
Zweirad-Center Nerz,Ludwigstaler Str. 77 None Tuttlingen 78532 Germany,www.fahrrad-nerz.de,+49746196000,verkauf@fahrrad-nerz.de,
Sport RUDIGIER GmbH,Gortipohl 19/20 None St.Gallenkirch-Gortipohl 6791 Austria,,+436642407077,office@sportrudigier.at,
Bike Stop Feilenhauer,Luzernstrasse 16 None Huttwil 4950 Switzerland,www.feilenhauer.ch,+41629621644,info@feilenhauer.ch,
M + R Logistik Service AG,Klärstrasse 10 None Gunzgen 4617 Switzerland,,,,
Transa Backpacking AG,Klärstrasse 10 None Gunzgen 4617 Switzerland,,+41586772222,wet@mrspedag.com,
Edi`s Fahrradshop,Josefstrasse 17 None Donaueschingen 78166 Germany,www.edis-fahrradshop.de,+4977115300,edis-fahrradshop@t-online.de,
Bike Point Zeiningen GmbH,Rebgasse 4 None Zeiningen 4314 Switzerland,www.bikepoint.ch,+41618530666,info@bikepoint.ch,
Lumbreida Sport,None None San Bernardino 6565 Switzerland,,+41918321567,damian.arpagaus@scott-sports.com,
4biker AG,Hauptstr. 98 None Sissach 4450 Switzerland,www.4biker.ch,+416197166070796096173,info@4biker.ch,
INTERSPORT Strolz GmbH,Nr. 116 None Lech am Arlberg 6764 Austria,www.strolz.at,+4355832361,order@strolz.at,
Radsport Büche,Todtmosser Str. 37 None Wehr 79664 Germany,www.rad-sport.de,+49776252040,info@bueche-radsport.de,
Wälte Hans,Bäraustrasse 16 None Bärau 3552 Switzerland,www.waelte-bikes.ch,+41344021089,info@waelte-bikes.ch,
Sporthaus Ski Hirt GmbH & Co.KG,Titiseestr. 28 None Titisee/Neustadt 79822 Germany,www.ski-hirt.de,+49765192280,info@ski-hirt.de,
Radsport Walser,Eisenbahnstr. 4 None Mengen 88512 Germany,,+497572712951,mail@walser-radsport.de,
bikediscount.com,Leo-Müller-Str. 1 None Riezlern 6991 Austria,www.bike-3.de,+4304355173777,info@bikediscount.com,
bike-3.de,Leo-Müller-Str. 1 None Riezlern 87567 Germany,www.bike-3.de,+4983293777,info@bikediscount.com,
RESPECT Sport & Rad,Kolpingstr. 7 None Aulendorf 88326 Germany,www.respect-sport.de,+49752560300,info@respect-sport.de,
Freidig Moto-Active GmbH,Eystrasse 34 None Sumiswald 3454 Switzerland,www.freidigmotoactive.ch,+41344315515,info@freidigmotoactive.ch,
Erich Uebelhardt GmbH,Solothurnstr. 19 None Oensingen 4702 Switzerland,,+41623964342,rennservice@bluewin.ch,
Wüthrich Sport AG,Dorfmühle None Langnau i.E. 3550 Switzerland,,+41344093030,bwuethrich@wuethrich-sport.ch,
Bike - Center Frey,Kasernenstrasse 52 None Liestal 4410 Switzerland,www.bike-center.ch,+41619222100,info@bike-center.ch,
Zweirad-Center Durach GmbH,Achener Weg 11 None Isny 88316 Germany,www.zweirad-center-durach.de,+4975622456,info@fahrrad-durach.de,
Sport Müller GmbH,Uhlandstr. 3 None VS-Schwenningen 78054 Germany,www.sport-mueller.de,+49772085550,info@sport-mueller.de,
Fahrrad-Center Singer GmbH & Co. KG,Schonacher Straße 14 None Villingen-Schwenningen 78054 Germany,www.fahrrad-singer.de,+49772035897,info@fahrrad-center-singer.de,
Sporthaus Feldberg GmbH,Eberlinweg 1 None Feldberg 79868 Germany,www.skischule-feldberg.net,+497676229,info@skischule-feldberg.net,
Elmars Gadä Snow and Bike,Furkastrasse 30 None Geschinen 3985 Switzerland,www.elmars-gadä.ch,+41279731167,info@elmars-gaden.ch,
Kaufmann Sport,Dorfstrasse 124 None Grindelwald 3818 Switzerland,,+41338531377,info@kaufmann-fashion.ch,
Cicli Wittwer,Via Prada 2 None Biasca 6710 Switzerland,www.cicliwittwer.ch,+41918621516,bike@cicliwittwer.ch,
INTERSPORT Arlberg,Dorfstraße 1 None St.Anton am Arlberg 6580 Austria,www.intersport-arlberg.com,+4354463453,bruno.raggl@intersport-arlberg.com,
Pfister Zweirad-Center,Schlossstr. 29 None Pratteln 4133 Switzerland,,+41618215929,info@pfisterzweirad.ch,
Alber Sport GmbH,Dorfstraße 23 None St.Anton a.A. 6580 Austria,www.sport-alber.com,+435446340010,alber.sport@st-anton.at,
TS - Velos GmbH,Jurastrasse 2 None Etziken 4554 Switzerland,www.ts-velos.ch,+413261404450794152693,info@ts-velos.ch,
2-Rad Center,Rüegsaustr. 25 None Hasle-Rüegsau 3415 Switzerland,www.2-rad-gerber.ch,+41344614220,2-rad-center@bluewin.ch,
NTC Sport Entertainment GmbH,Nebelhornstr. 67 e None Oberstdorf 87561 Germany,www.ntc-oberstdorf.de,+498322989601,m.tykal@ntc-oberstdorf.de,
Josef Geyer,Gartenstr. 30 None Bad Wurzach 88410 Germany,www.zweiradsport-geyer.de,+4975643570,info@zweiradsport-geyer.de,
Sport-Weiß KG,Kapellenweg 1 None Villingen-Schwenningen 78052 Germany,www.sportweiss.com,+49772174847,fl@sportweiss.com,
Radwelt Meßmer GmbH,Tuttlinger Str. 71 None Rottweil 78628 Germany,www.radwelt-messmer.de,+4974113146,info@zweirad-messmer.de,
Paragliding Interlaken GmbH,Höheweg 115 None Interlaken 3800 Switzerland,,+41793765518,mail@paragliding-interlaken.ch,
Rad & Sport in Blaichach,Immenstädterstr. 24 None Blaichach 87544 Germany,www.radundsport-blaichach.de,+49832188768,l.hehl@t-online.de,
Outlet Ventures GmbH,Immenstädter Str. 11 None Sonthofen 87527 Germany,www.outletventures.de,+498321607720,ns@outletventures.de,
Ridersheaven,Immenstädterstraße 9 None Sonthofen 87527 Germany,www.ridersheaven.com,+4983216909200,info@ridersheaven.com,
Amacher Velo Center,Hauptstrasse 40 None Matten b. Interlaken 3800 Switzerland,www.velocenter-amacher.ch,+41338231881,info@velocenter-amacher.ch,
Sport  Salner GmbH.,Angerli 3 None Ischgl 6561 Austria,www.sportalm-salner.at,+4354445262,sportalm@salner.at,
Sägi Radsport,Dorfstrasse 7 A None Ersigen 3423 Switzerland,www.saegiradsport.ch,+41344450525,radsportsaegi@bluewin.ch,
Crazy Velo Shop,Waldweg 1 None Jassbach - Linden 3673 Switzerland,www.crazyveloshop.ch,+41317713143,info@crazyveloshop.ch,
SPORT 2000 SPORTCENTER KNITEL,Nr. 77 None Holzgau/Tirol 6654 Austria,www.sportcenter-knitel.at.tt,+4356335495,sportcenter.knitel@aon.at,
Brino Velo AG,Neu-Arlesheimerstr. 16/18 None Dornach 4143 Switzerland,www.brino.ch,+41617019775,dornach@brino.ch,
Brino Velo AG,Hauptstrasse 87 None Aesch 4147 Switzerland,www.brino.ch,+41617512826,aesch@brino.ch,
Follow Me OHG,Bahnhofstr. 1 None Lörrach 79539 Germany,www.fome.de,+497621165551,order@fome.de,
Vitaliscenter GmbH,Muttenzerstrasse 20 None Birsfelden 4127 Switzerland,www.vitaliscenter.ch,+41613192010,info@vitaliscenter.ch,
Sport Schuler,Kriegäckerstraße 11 None Messtetten 72469 Germany,,+49743691166,info@sport-schuler.de,
Suvretta Sports,Via Mezdi 17 None St.Moritz 7500 Switzerland,,+41818336233,info@suvretta-sports.ch,
Suvretta Sports,Via Mezdi 17 None St.Moritz 7500 Switzerland,www.suvrettasnowsports.ch,+41818366161,info@sssc.ch,
PRATI BICICLETTE DI PRATI MARCELLO,"LARGO DEI VALICHI ALPINI A. PIO, 2 None CHIAVENNA 23022 Italy",,+3934332467,pramar1@libero.it,
BOFFI SPORT,"VIA CONSOLE CHIAVENNASCHI, 23 None CHIAVENNA 23022 Italy",,+3932332023,boffisport@tiscali.it,
Transa Backpacking AG,Aeschengraben 13 None Basel 4051 Switzerland,www.transa.ch,+41612735135,laden13_basel@transa.ch,
BIKE-SUPPLY,Hauptstr. 311 None Weil am Rhein 79576 Germany,www.bike-supply.de,+49762176278,info@bike-supply.de,
VELOPLUS,Leimenstrasse 78 None Basel 4051 Switzerland,www.veloplus.ch,+41840444777,info@veloplus.ch,
Herzog Sport AG,Oberwilerstrasse 16-20 None Binningen 4102 Switzerland,www.herzogsport.ch,+41614212985,herzogsport@bluewin.ch,
U.Tschanz AG,Bernstr. 26 None Konolfingen 3510 Switzerland,,+41317911692,info@tschanz-motos.ch,
Rebi Ski,Konrad-Adenauer-Str. 16 None Albstadt 72461 Germany,www.intersport-rebi.de,+4974323125,ski.rebi@intersport.de,
Sport Eckmann GmbH,Stegener Str. 14 None Kirchzarten 79199 Germany,www.sport-eckmann.de,+497661902700,info@sport-eckmann.de,
Fähndrich Sport AG,Via Maistra 169 None Pontresina 7504 Switzerland,www.faehndrich-sport.ch,+41818427155,faehndrich.sport@bluewin.ch,
Brino Velo AG,Burgfeldstrasse 160 None Basel 4055 Switzerland,www.brino.ch,+41613214389,basel@brino.ch,
Bergpunkt AG,Vechigenstrasse 29 None Worb 3076 Switzerland,,+41318320406,info@bergpunkt.ch,
Sportshop Karrer AG,Ziegeleistrasse 48 None Laufen 4242 Switzerland,www.sportshopkarrer.ch,+41617669933,info@sportshopkarrer.ch,
SCOOT'Y LAND SARL,32 AV GAL DE GAULLE None SAINT LOUIS 68300 France,,+330389697417,misslin-scooty@club-internet.fr,
Sot Punt AG,Talstrasse 65 None Samnaun Dorf 7563 Switzerland,,+41818685666,josef.jenal@sotpunt.ch,
Bikeria,Via da la Staziun None Scuol 7550 Switzerland,,+41818649291,crastan@bluewin.ch,
POLYSPORT,Unterdorfstrasse 25 None Steffisburg 3612 Switzerland,,+41334379535,dreier.p.s@bluewin.ch,
Sport Paul GmbH,Lange Straße 15 None Balingen 72336 Germany,,+49743321442,marc@sport-paul.com,
Sport Paul GmbH,Langestr. 15 None Balingen 72336 Germany,www.sport-paul.com,+49743336163,mail@sport-paul.de,
Jon Sport AG,Stradun 328A None Scuol 7550 Switzerland,www.jon-sport.ch,+41818641817,info@jon-sport.ch,
Sport Heinzel GmbH & Co KG,Bürgerturmstr. 1 None Biberach 88400 Germany,www.intersport-heinzel.de,+49735150920,info@sport-heinzel.de,
Easy Biking,Niesenweg 6 None Münsingen 3110 Switzerland,www.easybiking.ch/,+41317219686,info@easybiking.ch,
Sporthaus Narr Hans-Peter,Silvrettastr.178 None See 6553 Austria,www.sporthaus-narr.at,+4354418500,info@sporthaus-narr.at,
Free Mountain,Burgstrasse 43 None Thun 3600 Switzerland,www.free-mountain.ch/,+413322321000794141774,info@free-mountain.ch,
Sport Paul GmbH,Friedrichstr. 57 None Balingen 72336 Germany,www.sport-paul.com,+49743321442,andreas.paul@sport-paul.com,
Swiss Fun Rent GmbH,Glättemühleweg 15 None Steffisburg 3613 Switzerland,www.swissfunrent.com,+41317821082,info@swissfunrent.ch,
Fahrradhandel Holzer,Ludwigstr. 109 None Kempten-St.Mang 87437 Germany,www.fahrrad-holzer.de,+4983162154,info@fahrrad-holzer.de,
CTS Velo Station Badenweiler,Schlossplatz 2 None Badenweiler 79410 Germany,,,info@velo-station.de,
VELOPLUS,Bernstrasse 65 None Ostermundigen 3072 Switzerland,www.veloplus.ch,+41840444777,info@veloplus.ch,
Sport Kiefer,Schwarzwaldstr. 173 None Freiburg 79102 Germany,www.sport-kiefer.de,+497611564850,info@sport-kiefer.de,
Ski+Velo-Center  SVC AG,Papiermühlestrasse 159 None Ittigen 3063 Switzerland,www.ski-velo-center.ch,+41319212221,ittigen@ski-velo-center.ch,
CTS Cycle-Training Schwarzwald GmbH,Schwarzwaldstraße 115 None Freiburg im Breisgau 79117 Germany,www.velo-station.de,+4976324764697,info@velo-station.de,
Bikesportworld,Schwarzwaldstr. 63 None Freiburg 79117 Germany,,+497611201955,info@bikesportworld.de,
Ski-Stadl,Marktstr. 9 None Wertach 87497 Germany,www.ski-stadl.de,+4983651235,ski-stadl@t-online.de,
Ski + Velo - Center SVC AG,Rubigenstrasse 21 None Belp 3123 Switzerland,www.ski-velo-center.ch,+41313050607,belp@ski-velo-center.ch,
Radsport Sütterlin,Hexentalstr. 4a None Merzhausen 79249 Germany,,+49761404059,info@radsport-suetterlin.com,
Bike-Service-Staufen,Innere Neumatten 8a None Staufen 79219 Germany,www.bike-service-steffe.de,+4976338080910,info@bike-service-staufen.de,
Sport Bohny GmbH,Kaiser-Joseph-Str. 217 None Freiburg 79098 Germany,www.bohny.de,+497612026690,info@bohny.de,
URGE Sport GmbH,Viale Olgiati 9 None Giubiasco 6512 Switzerland,www.urgesport.ch,+41795511465,info@urgesport.ch,
Sport Müller KG,Zöblen 31 None Zöblen 6677 Austria,www.sport-mueller.at,+4356754325,info@sport-mueller.at,
Sport Bohny GmbH,Klarastr. 100 None Freiburg-Stühlinger 79106 Germany,www.bohny.de,+497612117670,info@bohny.de,
PLAN S.N.C. DI SILVESTRI MARIA E F.LLI,VIA CROSAL 19 None LIVIGNO 23030 Italy,,+39342997219,info@planlivigno.it,
Transa Backpacking AG,Aarbergergasse 21 None Bern 3011 Switzerland,,+41313119728,Laden_bern@transa.ch,
Kohler Orthopädie-Podologie GmbH,Spitalgasse 2 None Bern 3011 Switzerland,,+41313114040,info@orthozone.ch,
Ski+Velo-Center  SVC AG,Hirschengraben 7 None Bern 3011 Switzerland,www.ski-velo-center.ch,+41313120031,bern@ski-velo-center.ch,
Belotti Moda-Sport   SA,Via Cittadella 22 None Locarno 6600 Switzerland,www.belottisport.ch,+41917516602,info@belottisport.ch,
VELOTOP,31 Rue du Marechal Foch None KEMBS 68680 France,,+330389629826,velotop68.af@orange.fr,
HILD-Radwelt GmbH & Co.KG,Engesserstr. 9 None Freiburg 79108 Germany,www.hild-radwelt.zeg.de,+49761282950,info@hild-radwelt.de,
Sporthaus Armin GmbH,Lange Str. 66-68 None Waldkirch 79183 Germany,,+4976816237,info@intersport-armin.de,
Gantrisch Bikestore,Gurnigelstrasse 3 None Riggisberg 3132 Switzerland,www.gantrischbike.ch,,info@gantrischbike.ch,
PRO Sport Handelsges.m.b.H.,Malserstraße 50 None Landeck 6500 Austria,www.intersport-walser.at,+43544262275,Nina.Habich@prosport.at,
Veloladen Bern GmbH Jörgensen,Murtenstrasse 221 None Bern 3027 Switzerland,,+41319923230,veloladenbern@bluewin.ch,
Fuhrer Radsport AG,Dammweg 8 None Frutigen 3714 Switzerland,www.fuhrer-radsport.ch,+41336711676,raffi@fuhrer-radsport.ch,
AUTO HUTTER,Bundesstr. 260 None Nauders 6543 Austria,www.bikesport-hutter.at,+43547387435,autohutter@aon.at,
Heiss GmbH,Rudolf-Diesel-Straße 18 None Memmingen 87700 Germany,www.rad-heiss.de,+4983319255000,einkauf@rad-heiss.de,
Trophy Schweiz AG,Hallmattstrasse 4 None Bern 3018 Switzerland,www.vauchersport.ch,+41319812222,info@vauchersport.ch,
Trophy Schweiz AG,Hallmattstrasse 4 None Bern 3018 Switzerland,,+41319812222,info@vauchersport.ch,
Joliat Cycles Sports,St-Maurice 17 None Courtételle 2852 Switzerland,www.joliatcycles.ch,+41324229418,info@joliatcycles.ch,
Base Bike SA,Via alle scuole 2 None Rivera 6802 Switzerland,,+41916057414,basebike@bluewin.ch,
Ski+Velo-Center  SVC AG,Freiburgstrasse 571 None Niederwangen 3172 Switzerland,,+41319813411,info@ski-velo-center.ch,
Bikeimpuls GmbH,Hauptstrasse 143 None Orpund 2552 Switzerland,www.bikeimpuls.ch,+41323553577,info@bikeimpuls.ch,
Danis Bike + Adventure GmbH,Marktplatz 9 None Lyss 3250 Switzerland,www.danisbike.ch,,info@danisbike.ch,
Scott-Bike-Testcenter,Dorfbahnstrasse 77 None Serfaus 6534 Austria,www.scott-testcenter.com,+4354766666,info@scott-testcenter.com,
Sport Kolb OHG,Allgäuer Str. 5 None Pfronten-Ried 87459 Germany,www.sport-kolb.de,+49836392130,info@sport-kolb.de,
Ludwig Stiehle GmbH,Marktplatz 1 None Sulz 72172 Germany,,+49745492540,stiehle-bike@online.de,
FOR BIKE SNC DI MILIVINTI MAURIZIO,"VIA NAZIONALE, 47 None COLICO 23823 Italy",,+39341930036,emme2@hotmail.it,
Patscheider Sport GmbH,Untere Dorfstraße 27 None Serfaus 6534 Austria,www.patscheider.com,+43547662022,G.THOENI@PATSCHEIDER.COM,
Ruetz Sport-u.Modehandel GmbH,Seilbahnstr. 42 None Fiss 6533 Austria,,+43547620086,office@intersport-pregenzer.com,
Sports Outlet Factory,Grenzstrasse 33 None Lyss 3250 Switzerland,www.sportsoutletfactcory-lyss.ch,+41323851050,fuerst@sportsoutletfactory-lyss.ch,
Zenger Radsport,Kantonsstrasse 19 None Brig-Glis 3902 Switzerland,www.zenger.ch,+41279243158,kontakt@zenger.ch,
Thomet Radsport GmbH,Murtenstr. 19 None Aarberg 3270 Switzerland,www.thomet-radsport.ch,+41323926808,info@thomet-radsport.ch,
ACTION SPORTS AG,Gartenstrasse 11 None Biel/Bienne 2502 Switzerland,,+41323229050,actionsports@solnet.ch,
Sport Express GmbH,Röntgenstr. 17 None Ehingen 89584 Germany,,+4973913853,info@sportexpressonline.de,
Micha's,Kirchstraße 38 None Hirrlingen 72145 Germany,,,info@michas-radladen.de,
Jochens Bike Shop,Im Ried 2 None Bötzingen 79268 Germany,,+4976631306,info@jochens-bikeshop.de,
Norbert u. Sabine Burtscher,Ried 22 None Ried im Oberinntal 6531 Austria,www.sportburtscher.at,+4354722180,office@sportburtscher.at,
WOF Bikebox,Gönningerstraße 9 None Sonnenbühl 72820 Germany,www.wofbikebox.de,+497128927236,info@wofbikebox.de,
DAMIANI XBIKE DI DAMIANI MASSIMILIA,VIA ALLA CABINA 5 None MORBEGNO 23017 Italy,,+39342613146,damianixbike@gmail.com,
IL CICLONE DI SACCAGGI LUCA,PIAZZA 27 - 28 MAGGIO 3 None CANNOBBIO 28822 Italy,,+3932371941,ilciclonebici@libero.it,
Rubi Sport,Hauptstr. 7 None Seeg 87637 Germany,www.rubisport.de,+4983649853960,info@rubisport.de,
Tschenett Metallbau SA,Via Palü 111 None Müstair 7537 Switzerland,,+41818585963,tschenettlivio@bluewin.ch,
Garage Vuilleumier Sàrl,Rte de Tramelan 2 None Tavannes 2710 Switzerland,www.2roues.ch/vuilleumier,+41324813220,info@garage-vuilleumier.ch,
Sport Huter GmbH & Co KG Imst,Industriezone 34 a None Imst 6460 Austria,www.intersportxl.at,+43541268877,barbara@sport-huter.at,
NICCIOLI GIUSEPPE,"VIA CADORNA, 42 None DOMODOSSOLA 28845 Italy",,+3932445533,,
Radhaus GmbH,Lechtalerstraße 23 None Lechaschau 6600 Austria,www.rad-haus.at,+43567265245,info@rad-haus.at,
bike&run GmbH,Langgasse 10a None Imst 6460 Austria,www.bike-run.at,+43541263770,info@bike-run.at,
Oester Sport AG,Dorfstrasse 25 None Adelboden 3715 Switzerland,www.oestersport.ch,+41336731625,info@oestersport.ch,
VELO GALERIE GmbH,Oelegasse 15 A None Kerzers 3210 Switzerland,www.velogalerie-kerzers.ch,+41317557920,info@velogalerie-kerzers.ch,
Nordwand Sports GmbH,Augustenstr. 1 None Füssen 87629 Germany,,+4983629299650,nordwandsports@gmail.com,
SPORT 2000 MONDO ALTKIRCH,4 RUE SAINTE BARBE None ALTKIRCH 68130 France,,+330389402151,yannick.sport2000@gmail.com,
SPORTELLO,F. X. Müllerstr. 14 None Schmitten 3185 Switzerland,,+41264962020,sportello@bluewin.ch,
SUNDGAU DEUX ROUES,Avenue du 8eme regiment de Hussards None ALTKIRCH 68130 France,www.sundgau-deuxroues.com,+330389401919,sundgau2roues@wanadoo.fr,
Olympia Sport,Haupstrasse None Unterbäch VS 3944 Switzerland,www.unterbaech-olympiasport.ch,+41279342818,info@unterbaech-olympiasport.ch,
